"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
109下,CHEM 566000,"書報討論(無機組
)Seminar - Inorganic",黃暄益HUANG MICHAEL HSUAN-YI,22,3.96,0.23,CHEM5660,40643262443041072856578717773677265697672838565788973
109下,CHEM 568000,"書報討論(分析組
)Seminar - Analytical Chemistry Division","帕偉鄂本URBAN, PAWEL LUKASZ",11,4.3,0.0,CHEM5680,2408520553371222641285826665788065876976768575658390
109下,CHEM 570000,"專題演講
Colloquium","林俊成LIN, CHUN-CHENG",108,4.08,0.56,CHEM5700,265192042625104767378677285786772697871
109下,CHEM 578500,"同相催化
Homogeneous Catalysis","劉瑞雄LIU, JUI-HSIUNG",23,3.79,0.24,CHEM5785,211292979038596767385748573728373857871
109下,CHEM 598000,"化學生物二
Chemical Biology","林俊成LIN, CHUN-CHENG
王聖凱WANG, SHENG-KAI
陳一瑋CHEN, YI-WEI",14,3.88,0.34,CHEM5980,265192042625104767378677285786772697871295793285420977876578718372697871756573385151996829771677269788973876973
109下,CHEM 620000,"化學教學實習
Teaching Practice",指導教授,8,4.19,0.21,CHEM6200,25351235662594525480
109下,CHEM 624000,"有機合成二
Organic Synthesis (II)","黃郁文HUANG, YU-WEN",22,3.74,0.62,CHEM6240,40643370572599172856578718985876978
109下,CHEM 651000,"研究專題討論二
Seminar II",指導教授,15,4.17,0.28,CHEM6510,25351235662594525480
109下,CHEM 662000,"書報討論(有機組
)Seminar - Organic Division","陳建添CHEN, CHIEN-TIEN",3,4.0,0.24,CHEM6620,38515243142815567726978677273697884736978
109下,CHEM 663000,"書報討論(物化組
)Seminar - Physical Chemistry Division","江昀緯CHIANG, YUN-WEI",3,4.3,0.0,CHEM6630,277432611232239677273657871898578876973
109下,CHEM 666000,"書報討論(無機組
)Seminar - Inorganic",黃暄益HUANG MICHAEL HSUAN-YI,6,3.88,0.31,CHEM6660,40643262443041072856578717773677265697672838565788973
109下,CHEM 668000,"書報討論(分析組
)Seminar - Analytical Chemistry Division","帕偉鄂本URBAN, PAWEL LUKASZ",1,4.3,0.0,CHEM6680,2408520553371222641285826665788065876976768575658390
109下,CL 102001,"大學中文
College Chinese","王月秀WANG, YUE-SHIOU",24,3.46,0.88,CL1020,295792637631168876578718985698372737985
109下,CL 102002,"大學中文
College Chinese","黃鈴棋HUANG, LING-CHI",24,3.91,0.16,CL1020,406433742826827728565787176737871677273
109下,CL 102003,"大學中文
College Chinese","李瑞竹LEE, JUI-CHU",24,3.92,0.25,CL1020,264462979031481766969748573677285
109下,CL 102004,"大學中文
College Chinese","王秋今WANG, CHIU-CHIN",24,4.14,0.21,CL1020,295793117920170876578716772738567727378
109下,CL 102005,"大學中文
College Chinese","謝明憲HSIEH, MING-HSIEN",20,3.6,0.69,CL1020,3561326126250107283736972777378717283736978
109下,CL 102006,"大學中文
College Chinese","李威寰LI, WEI-HUAN",21,3.85,0.34,CL1020,264462304123536767387697372856578
109下,CL 102007,"大學中文
College Chinese","林宣佑LIN, HSUAN-YU",24,4.01,0.28,CL1020,26519234592030576737872838565788985
109下,CL 102008,"大學中文
College Chinese","王秋今WANG, CHIU-CHIN",24,3.94,0.81,CL1020,295793117920170876578716772738567727378
109下,CL 102009,"大學中文
College Chinese","余能城YU, NENG-CHENG",24,3.42,0.68,CL1020,2031333021224788985786978716772697871
109下,CL 102011,"大學中文
College Chinese","方俠文FANG, SHIA-WEN",25,3.65,0.79,CL1020,2604120448259917065787183727365876978
109下,CL 102012,"大學中文
College Chinese","李威寰LI, WEI-HUAN",25,4.05,0.43,CL1020,264462304123536767387697372856578
109下,CL 102013,"大學中文
College Chinese","林家妃LIN, CHIA-FEI",25,3.95,0.46,CL1020,26519234782291576737867727365706973
109下,CL 102014,"大學中文
College Chinese","陳貴弘CHEN, KUEI-HUNG",23,3.57,0.88,CL1020,385153602024344677269787585697372857871
109下,CL 102015,"大學中文
College Chinese","劉思妤LIU, SZU-YU",24,4.11,0.21,CL1020,2112924605229487673858390858985
109下,CL 102017,"大學中文
College Chinese","王月秀WANG, YUE-SHIOU",24,3.31,1.31,CL1020,295792637631168876578718985698372737985
109下,CL 102018,"大學中文
College Chinese","林宣佑LIN, HSUAN-YU",24,3.86,0.53,CL1020,26519234592030576737872838565788985
109下,CL 102019,"大學中文
College Chinese","余能城YU, NENG-CHENG",25,3.48,0.37,CL1020,2031333021224788985786978716772697871
109下,CL 102020,"大學中文
College Chinese","劉思妤LIU, SZU-YU",25,4.02,0.65,CL1020,2112924605229487673858390858985
109下,CL 102021,"大學中文
College Chinese","潘芊樺PAN, CHIEN-HUA",22,3.94,0.3,CL1020,2850433418271948065786772736978728565
109下,CL 102022,"大學中文
College Chinese","李瑞竹LEE, JUI-CHU",22,3.55,1.3,CL1020,264462979031481766969748573677285
109下,CL 102023,"大學中文
College Chinese","陳貴弘CHEN, KUEI-HUNG",8,3.91,0.31,CL1020,385153602024344677269787585697372857871
109下,CL 102024,"大學中文
College Chinese","劉盈成LIU, YIN-GHENG",25,3.82,0.35,CL1020,2112930408251047673858973787172697871
109下,CL 102025,"大學中文
College Chinese","江曉輝KONH, HIU-FAI",11,3.39,1.2,CL1020,27743263133663775797872727385706573
109下,CL 102026,"大學中文
College Chinese","王達甫WANG, DA-FU",19,3.38,1.02,CL1020,2957936948299958765787168657085
109下,CL 102027,"大學中文
College Chinese","潘芊樺PAN, CHIEN-HUA",25,3.97,0.29,CL1020,2850433418271948065786772736978728565
109下,CL 102029,"大學中文
College Chinese","劉盈成LIU, YIN-GHENG",25,3.94,0.24,CL1020,2112930408251047673858973787172697871
109下,CL 102030,"大學中文
College Chinese","江曉輝KONH, HIU-FAI",25,4.06,0.24,CL1020,27743263133663775797872727385706573
109下,CL 102031,"大學中文
College Chinese","王達甫WANG, DA-FU",20,3.4,1.06,CL1020,2957936948299958765787168657085
109下,CL 102035,"大學中文
College Chinese","蔡幸娟TSAI, HSING-CHUAN",23,3.44,1.15,CL1020,3408124184230718483657372837378716772856578
109下,CL 102036,"大學中文
College Chinese","許漢祥HSU, HAN-HSIANG",25,3.75,0.51,CL1020,353772845031077728385726578728373657871
109下,CL 102037,"大學中文
College Chinese","劉龢靚LIU, HO-CHING",25,4.09,0.22,CL1020,21129408663874676738572796772737871
109下,CL 102038,"大學中文
College Chinese","黃鈴棋HUANG, LING-CHI",25,3.98,0.15,CL1020,406433742826827728565787176737871677273
109下,CL 102039,"大學中文
College Chinese","葉人豪YEH
，JEN-HAO",23,4.16,0.15,CL1020,338652015435946896972746978726579
109下,CL 102040,"大學中文
College Chinese","謝憶凡HSIEH, I-FAN",20,3.91,0.92,CL1020,356132501420961728373697273706578
109下,CL 102042,"大學中文
College Chinese","方俠文FANG, SHIA-WEN",17,3.2,1.3,CL1020,2604120448259917065787183727365876978
109下,CL 102043,"大學中文
College Chinese","許漢祥HSU, HAN-HSIANG",25,3.72,1.13,CL1020,353772845031077728385726578728373657871
109下,CL 102044,"大學中文
College Chinese","劉龢靚LIU, HO-CHING",25,4.23,0.13,CL1020,21129408663874676738572796772737871
109下,CL 102045,"大學中文
College Chinese","葉人豪YEH
，JEN-HAO",23,3.93,1.07,CL1020,338652015435946896972746978726579
109下,CL 102046,"大學中文
College Chinese","謝憶凡HSIEH, I-FAN",25,3.49,1.16,CL1020,356132501420961728373697273706578
109下,CL 110400,"詩選
Selected Readings from Chinese Poetry","李欣錫LEE, HSIN-HSI",55,3.84,0.28,CL1104,26446274273767576696972837378728373
109下,CL 110801,"基礎寫作二
Basic Writing (II)","羅漪文LO, YI-WEN",19,3.5,0.87,CL1108,32645284582599176798973876978
109下,CL 110802,"基礎寫作二
Basic Writing (II)","沈婉霖SHEN, WAN-LIN",19,3.97,0.34,CL1108,27784231133867883726978876578767378
109下,CL 110803,"基礎寫作二
Basic Writing (II)","蔡幸娟TSAI, HSING-CHUAN",16,3.72,1.06,CL1108,3408124184230718483657372837378716772856578
109下,CL 111200,"語言學導論
General Linguistics",陳淑芬Shu-Fen Chen,51,3.54,0.7,CL1112,385152811333452831041177010111067104101110
109下,CL 111400,"漢魏六朝文
The Selected Reading of articles in Six Dynasties","朱曉海CHU, HSIAO-HAI",22,2.1,1.3,CL1114,2641726313280236772857283736579726573
109下,CL 162900,"紅樓夢
Dream of the Red Chamber","羅漪文LO, YI-WEN",24,3.71,0.36,CL1629,32645284582599176798973876978
109下,CL 210300,"詞選
Selected Readings from Ci Poetry","陳建男CHEN, CHIEN-NAN",39,4.04,0.62,CL2103,385152431430007677269786772736978786578
109下,CL 210600,"子學名著選讀
Sel. Read. in Class. Chin. Philosophy","鍋島亞朱華NABESHIMA,ASUKA",39,3.87,0.82,CL2106,37707237982012626417337757865666983727377656583857565
109下,CL 210801,"聲韻學
Chinese  Phonology","邴尚白BIING, SHANG-BAIR",52,3.73,1.12,CL2108,3704423578303336673737871837265787166657382
109下,CL 221700,"杜詩
Poetry of Du Fu",陳國球 Chan Kwok Kou Leonard,6,4.03,0.35,CL2217,385152228329699671049711075119111107751111177610111111097114100
109下,CL 251500,"大學中文寫作：類型小說閱讀與寫作
College Chinese Writing: Genre Fiction","金儒農CHIN, JU-NON",9,3.44,1.25,CL2515,373292075436786677273787485787978
109下,CL 251600,"大學中文寫作：編採寫作
College Chinese Writing:  Journalistic Interview and Writing","李康莉LEE, KUNG-LI",11,3.91,0.28,CL2516,264462424733673766969758578717673
109下,CL 280800,"華語口語與表達
Oral Performance in Chinese","吳貞慧WU, CHEN-HUEI",10,3.89,0.77,CL2808,21555359982493587856772697872856973
109下,CL 290000,"深入閱讀與高階寫作
Advanced Reading and Writing","王萬儀WANG, WAN-YI",13,4.28,0.08,CL2900,295793383620736876578718765788973
109下,CL 292000,"基礎影像敘事
Fundamental Storytelling Strategies","游惠貞YU, HUI-CHEN",11,3.7,0.88,CL2920,282162480035998898572857367726978
109下,CL 310200,"中國文學史二
History of Chinese Literature (II)","李欣錫LEE, HSIN-HSI",61,3.97,0.29,CL3102,26446274273767576696972837378728373
109下,CL 330000,"史記
Shi-Ji","林聰舜LIN, TSUNG-SHUN",34,3.91,0.45,CL3300,265193288033308767378848385787183728578
109下,CL 330500,"楚辭
Chu Ci","邴尚白BIING, SHANG-BAIR",33,4.12,0.32,CL3305,3704423578303336673737871837265787166657382
109下,CL 330900,"莊子
Chuang Tzu","林聰舜LIN, TSUNG-SHUN",32,3.87,0.35,CL3309,265193288033308767378848385787183728578
109下,CL 332700,"東坡詞
Ci Poetry of Su Shi","陳建男CHEN, CHIEN-NAN",33,4.05,0.49,CL3327,385152431430007677269786772736978786578
109下,CL 333200,"孟子
Mencius","簡良如CHIEN, LIANG-JU",34,3.98,0.43,CL3332,317773339122914677273697876736578717485
109下,CL 350400,"傳習錄
Chuanxilu","鍋島亞朱華NABESHIMA,ASUKA",13,4.02,0.22,CL3504,37707237982012626417337757865666983727377656583857565
109下,CL 370500,"近現代小說與文化
Modern Chinese Novel and Culture","顏健富GUAN, KEAN-FUNG",29,3.55,0.8,CL3705,389912058123500718565787569657870857871
109下,CL 371000,"現代詩
Modern Chinese Poetry","楊佳嫻YANG, CHIA-HSIEN",27,3.52,0.47,CL3710,26954203392329189657871677273657283736978
109下,CL 372000,"現當代中文戲劇
Modern and Contemporary Chinese Theatre","羅仕龍LO, SHIH-LUNG",13,3.91,0.5,CL3720,32645201814084576798372737276857871
109下,CL 372100,"西方戲劇選讀
Selected Readings in Western Drama","羅仕龍LO, SHIH-LUNG",19,4.08,0.38,CL3721,32645201814084576798372737276857871
109下,CL 382900,"華語教學實務
Chinese Language Teaching Practicum","林雪芳LIN, SHUEH-FANG",7,4.09,0.14,CL3829,265193863433459767378837285697270657871
109下,CL 383000,"文言文教學
Classical Chinese Teaching","劉承慧LIU, CHENG-HUI",11,3.85,0.33,CL3830,2112925215249357673856772697871728573
109下,CL 391900,"烏托邦作品選讀
Selected Works of Utopian Literature","劉人鵬LIU, JEN-PENG",6,4.3,0.0,CL3919,21129201544030076738574697880697871
109下,CL 392100,"主題式閱讀與寫作
Thematic Approaches to Reading and Writing","蔡英俊TSAI, YING-CHUN",7,3.37,0.86,CL3921,340813352120426848365738973787167728578
109下,CL 410200,"中國思想史二
History of Chinese Thought (II)","祝平次CHU, PING-TZU",49,3.7,0.53,CL4102,31069241792742567728580737871849085
109下,CL 412500,"文學批評
Literary Criticism",陳國球 Chan Kwok Kou Leonard,7,3.6,1.48,CL4125,385152228329699671049711075119111107751111177610111111097114100
109下,CL 430700,"易經
I-Ching","黃忠天HUANG, CHUNG-TIEN",26,4.04,0.39,CL4307,4064324544228257285657871677285787184736978
109下,CL 441800,"文學與圖繪
Literature and Pictorial Work","楊晉綺YANG, CHIN-CHI",4,4.0,0.21,CL4418,2695426185321868965787167727378677273
109下,CL 461900,"華語教學課程設計與實踐
Design and Implications of Chinese Language Teaching Programs","王蒞文MARTHA LIWEN WANG GALLAGHER
李貞慧LEE, CHEN-HUI",4,4.23,0.13,CL4619,29579339502599177658284726576738769788765787171657676657172698226446359982493576696967726978728573
109下,CL 470500,"漢語語法分析
Chinese Grammatical Analysis","劉承慧LIU, CHENG-HUI",19,3.68,0.74,CL4705,2112925215249357673856772697871728573
109下,CL 492600,"西方漢學史
The History of Western Sinology",侯道儒SKONICKI DOUGLAS EDWARD,2,4.3,0.0,CL4926,203993694720754837579787367757368798571766583696887658268
109下,CL 502600,"中文文法專題
Seminar on Chinese Grammar","劉承慧LIU, CHENG-HUI",4,2.9,1.71,CL5026,2112925215249357673856772697871728573
109下,CL 502700,"對比分析與偏誤分析
Comparative Analysis Theory and Error Analysis","吳貞慧WU, CHEN-HUEI",9,4.2,0.14,CL5027,21555359982493587856772697872856973
109下,CL 506100,"漢學英文二
English for Chinese Studies Ⅱ",侯道儒SKONICKI DOUGLAS EDWARD,35,4.17,0.35,CL5061,203993694720754837579787367757368798571766583696887658268
109下,CL 524300,"唐宋散文專題
Topics on Prose of Tung and Song Dynasty","李貞慧LEE, CHEN-HUI",7,3.8,0.46,CL5243,26446359982493576696967726978728573
109下,CL 524400,"古典文學專題
Studies on Classical Chinese Literature","蔡英俊TSAI, YING-CHUN",12,3.93,0.25,CL5244,340813352120426848365738973787167728578
109下,CL 530100,"近現代小說專題
Topics on Modern Chinese Novels","顏健富GUAN, KEAN-FUNG",15,4.1,0.14,CL5301,389912058123500718565787569657870857871
109下,CL 534000,"經學史專題
Seminar in the History of Chinese Classics","林保全LIN, BAO-QUAN",5,4.3,0.0,CL5340,26519204452084076737866657981856578
109下,CL 535100,"先秦人論專題
Studies on Pre-Chin conception of Man","簡良如CHIEN, LIANG-JU",14,4.02,0.21,CL5351,317773339122914677273697876736578717485
109下,CL 535200,"語料分析與文史研究專題
Topics on Corpus Analysis and Researches in Humanities","祝平次CHU, PING-TZU",3,3.9,0.14,CL5352,31069241792742567728580737871849085
109下,CL 573100,"五四新文學運動專題
Seminar on The May Fourth New Culture Movement","楊佳嫻YANG, CHIA-HSIEN",16,3.94,0.24,CL5731,26954203392329189657871677273657283736978
109下,CL 580600,"性∕別烏托邦：《大同書》研究
Sex Utopia: The Book of Great Harmony","劉人鵬LIU, JEN-PENG",5,4.06,0.29,CL5806,21129201544030076738574697880697871
109下,CL 591300,"佛經語言學專題
Linguistics of the Buddhist Sutras",陳淑芬Shu-Fen Chen,5,3.2,1.61,CL5913,385152811333452831041177010111067104101110
109下,CLC 100101,"初級華語一
Mandarin Basic I","林宛蓉LIN, WAN-JUNG",11,3.08,1.58,CLC1001,26519234513399376737887657874857871
109下,CLC 100102,"初級華語一
Mandarin Basic I","陳芷安CHEN,CHIH-AN",18,3.68,0.64,CLC1001,38515334632343367726978677273726578
109下,CLC 100103,"初級華語一
Mandarin Basic I","陳翊綺CHEN, I-CHI",20,3.28,1.43,CLC1001,3851532714321866772697873677273
109下,CLC 100201,"初級華語二
Mandarin Basic Ⅱ","吳佳育WU, CHIA-YU",20,3.52,1.29,CLC1002,2155520339329468785677273658985
109下,CLC 100202,"初級華語二
Mandarin Basic Ⅱ","李菊鳳LEE, CHU-FENG",8,4.1,0.43,CLC1002,26446337384017976696967728570697871
109下,CLC 100203,"初級華語二
Mandarin Basic Ⅱ","戴淑珍TAI, SHU-CHEN",36,4.16,0.3,CLC1002,25140281132964584657383728567726978
109下,CLC 100301,"初級華語三
Mandarin Basic Ⅲ","李菊鳳LEE, CHU-FENG",21,4.23,0.18,CLC1003,26446337384017976696967728570697871
109下,CLC 100302,"初級華語三
Mandarin Basic Ⅲ","陳芷安CHEN,CHIH-AN",22,3.91,0.49,CLC1003,38515334632343367726978677273726578
109下,CLC 100800,"初級台語二
Taiwanese Basic II","陳麗雪CHEN, LI-HSUEH",28,4.14,0.32,CLC1008,3851540599386346772697876737283856972
109下,CLC 101101,"初級華語生活會話一
Mandarin Basic Conversation I","李菊鳳LEE, CHU-FENG",6,2.87,1.73,CLC1011,26446337384017976696967728570697871
109下,CLC 101102,"初級華語生活會話一
Mandarin Basic Conversation I","戴淑珍TAI, SHU-CHEN",19,4.1,0.59,CLC1011,25140281132964584657383728567726978
109下,CLC 101201,"初級華語生活會話二
Mandarin Basic Conversation Ⅱ","吳佳育WU, CHIA-YU",10,3.56,0.71,CLC1012,2155520339329468785677273658985
109下,CLC 101202,"初級華語生活會話二
Mandarin Basic Conversation Ⅱ","吳佳育WU, CHIA-YU",7,3.47,0.98,CLC1012,2155520339329468785677273658985
109下,CLC 101203,"初級華語生活會話二
Mandarin Basic Conversation Ⅱ","戴淑珍TAI, SHU-CHEN",20,4.3,0.0,CLC1012,25140281132964584657383728567726978
109下,CLC 101300,"初級華語生活會話三
Mandarin Basic Conversation Ⅲ","李菊鳳LEE, CHU-FENG",20,4.3,0.0,CLC1013,26446337384017976696967728570697871
109下,CLC 200101,"中級華語一
Mandarin Intermediate I","吳佳育WU, CHIA-YU",14,3.75,0.74,CLC2001,2155520339329468785677273658985
109下,CLC 200102,"中級華語一
Mandarin Intermediate I",蔡佳殷TSAI CHIA-YIN,13,4.06,0.36,CLC2001,3408120339275758483657367727365897378
109下,CLC 200103,"中級華語一
Mandarin Intermediate I","林芳毅LIN, FANG-YI",16,3.88,0.45,CLC2001,265193345927589767378706578718973
109下,CLC 200201,"中級華語二
Mandarin Intermediate II","陳慶華CHEN, CHING-HUA",28,3.98,0.31,CLC2002,385152495033775677269786772737871728565
109下,CLC 200202,"中級華語二
Mandarin Intermediate II","陳慶華CHEN, CHING-HUA",10,3.46,1.23,CLC2002,385152495033775677269786772737871728565
